,value,percentage,datetime,type,COD-CCAA
0,297.621,0.0029764333813252684,2021-01-01T00:00:00.000+01:00,Hidráulica,8742
1,258.53,0.003272681898952499,2021-02-01T00:00:00.000+01:00,Hidráulica,8742
2,282.265,0.0025116335173575484,2021-03-01T00:00:00.000+01:00,Hidráulica,8742
3,137.806,0.0017783751665186131,2021-04-01T00:00:00.000+02:00,Hidráulica,8742
4,267.836,0.001366641171536352,2021-05-01T00:00:00.000+02:00,Hidráulica,8742
5,282.177,0.0015749891167865227,2021-06-01T00:00:00.000+02:00,Hidráulica,8742
6,289.726,0.0014872303651286421,2021-07-01T00:00:00.000+02:00,Hidráulica,8742
7,280.659,0.0015767635572766544,2021-08-01T00:00:00.000+02:00,Hidráulica,8742
8,277.52,0.0021084572253920035,2021-09-01T00:00:00.000+02:00,Hidráulica,8742
9,282.507,0.0019355114658262675,2021-10-01T00:00:00.000+02:00,Hidráulica,8742
10,231.258,0.0021229930090537357,2021-11-01T00:00:00.000+01:00,Hidráulica,8742
11,155.36,0.001387182924435362,2021-12-01T00:00:00.000+01:00,Hidráulica,8742
0,993.17,0.009932445430029524,2021-01-01T00:00:00.000+01:00,Hidroeólica,8742
1,1226.483,0.015525814077565306,2021-02-01T00:00:00.000+01:00,Hidroeólica,8742
2,1921.443,0.017097269021990116,2021-03-01T00:00:00.000+01:00,Hidroeólica,8742
3,835.908,0.010787324417617816,2021-04-01T00:00:00.000+02:00,Hidroeólica,8742
4,3227.077,0.01646625655967837,2021-05-01T00:00:00.000+02:00,Hidroeólica,8742
5,3002.042,0.016756090957576436,2021-06-01T00:00:00.000+02:00,Hidroeólica,8742
6,3578.218,0.018367818085535573,2021-07-01T00:00:00.000+02:00,Hidroeólica,8742
7,2663.478,0.014963621498003303,2021-08-01T00:00:00.000+02:00,Hidroeólica,8742
8,1429.314,0.0108592080954668,2021-09-01T00:00:00.000+02:00,Hidroeólica,8742
9,1853.455,0.012698387664351767,2021-10-01T00:00:00.000+02:00,Hidroeólica,8742
10,1139.79,0.010463491865316475,2021-11-01T00:00:00.000+01:00,Hidroeólica,8742
11,1227.861,0.01096336130780206,2021-12-01T00:00:00.000+01:00,Hidroeólica,8742
0,81695.52,0.8170165170896077,2021-01-01T00:00:00.000+01:00,Eólica,8742
1,58777.922,0.7440584898752249,2021-02-01T00:00:00.000+01:00,Eólica,8742
2,84883.153,0.7553021881345152,2021-03-01T00:00:00.000+01:00,Eólica,8742
3,53035.683,0.6844211542788657,2021-04-01T00:00:00.000+02:00,Eólica,8742
4,164670.892,0.8402381336370617,2021-05-01T00:00:00.000+02:00,Eólica,8742
5,150392.79,0.8394270528539214,2021-06-01T00:00:00.000+02:00,Eólica,8742
6,162253.472,0.8328844853618589,2021-07-01T00:00:00.000+02:00,Eólica,8742
7,148350.357,0.833443561854712,2021-08-01T00:00:00.000+02:00,Eólica,8742
8,107872.593,0.8195616464853734,2021-09-01T00:00:00.000+02:00,Eólica,8742
9,122018.634,0.8359738525114736,2021-10-01T00:00:00.000+02:00,Eólica,8742
10,91768.507,0.8424525802882443,2021-11-01T00:00:00.000+01:00,Eólica,8742
11,92741.406,0.8280721858350104,2021-12-01T00:00:00.000+01:00,Eólica,8742
0,16647.461,0.16648710485721954,2021-01-01T00:00:00.000+01:00,Solar fotovoltaica,8742
1,18033.656,0.22828460744647097,2021-02-01T00:00:00.000+01:00,Solar fotovoltaica,8742
2,24504.39,0.21804349546136126,2021-03-01T00:00:00.000+01:00,Solar fotovoltaica,8742
3,22758.418,0.2936955241459022,2021-04-01T00:00:00.000+02:00,Solar fotovoltaica,8742
4,27092.844,0.13824204387913358,2021-05-01T00:00:00.000+02:00,Solar fotovoltaica,8742
5,24760.27,0.13820104324128413,2021-06-01T00:00:00.000+02:00,Solar fotovoltaica,8742
6,27953.649,0.14349252607273047,2021-07-01T00:00:00.000+02:00,Solar fotovoltaica,8742
7,26132.583,0.1468148341293435,2021-08-01T00:00:00.000+02:00,Solar fotovoltaica,8742
8,21642.745,0.16443067913147397,2021-09-01T00:00:00.000+02:00,Solar fotovoltaica,8742
9,21049.276,0.14421276303009015,2021-10-01T00:00:00.000+02:00,Solar fotovoltaica,8742
10,15037.382,0.13804606483006202,2021-11-01T00:00:00.000+01:00,Solar fotovoltaica,8742
11,17045.5,0.15219636031451442,2021-12-01T00:00:00.000+01:00,Solar fotovoltaica,8742
0,358.723,0.0035874992418180986,2021-01-01T00:00:00.000+01:00,Otras renovables,8742
1,699.782,0.008858406701786168,2021-02-01T00:00:00.000+01:00,Otras renovables,8742
2,791.785,0.007045413864775818,2021-03-01T00:00:00.000+01:00,Otras renovables,8742
3,722.021,0.009317621991095709,2021-04-01T00:00:00.000+02:00,Otras renovables,8742
4,722.568,0.003686924752589938,2021-05-01T00:00:00.000+02:00,Otras renovables,8742
5,723.959,0.004040823830431446,2021-06-01T00:00:00.000+02:00,Otras renovables,8742
6,734.029,0.003767940114746388,2021-07-01T00:00:00.000+02:00,Otras renovables,8742
7,569.807,0.003201218960664503,2021-08-01T00:00:00.000+02:00,Otras renovables,8742
8,400.133,0.003040009062293811,2021-09-01T00:00:00.000+02:00,Otras renovables,8742
9,755.997,0.005179485328258276,2021-10-01T00:00:00.000+02:00,Otras renovables,8742
10,753.238,0.0069148700073235,2021-11-01T00:00:00.000+01:00,Otras renovables,8742
11,826.638,0.0073809096182376336,2021-12-01T00:00:00.000+01:00,Otras renovables,8742
0,99992.495,1.0,2021-01-01T00:00:00.000+01:00,Generación renovable,8742
1,78996.373,1.0,2021-02-01T00:00:00.000+01:00,Generación renovable,8742
2,112383.03600000001,1.0,2021-03-01T00:00:00.000+01:00,Generación renovable,8742
3,77489.836,1.0,2021-04-01T00:00:00.000+02:00,Generación renovable,8742
4,195981.217,1.0,2021-05-01T00:00:00.000+02:00,Generación renovable,8742
5,179161.238,1.0,2021-06-01T00:00:00.000+02:00,Generación renovable,8742
6,194809.094,1.0,2021-07-01T00:00:00.000+02:00,Generación renovable,8742
7,177996.884,1.0,2021-08-01T00:00:00.000+02:00,Generación renovable,8742
8,131622.305,1.0,2021-09-01T00:00:00.000+02:00,Generación renovable,8742
9,145959.869,1.0,2021-10-01T00:00:00.000+02:00,Generación renovable,8742
10,108930.17499999999,1.0,2021-11-01T00:00:00.000+01:00,Generación renovable,8742
11,111996.76500000001,1.0,2021-12-01T00:00:00.000+01:00,Generación renovable,8742
